month,temperature
Jan,-6.67
Feb,-5.67
Mar,-3.11
Apr,4.06
May,11.72
Jun,16.33
Jul,17.33
Aug,16.56
Sep,13.39
Oct,6.28
Nov,-1.61
Dec,-8.11
