month,temperature
Jan,-5.89
Feb,-5.39
Mar,-3.11
Apr,-0.28
May,1.94
Jun,5.39
Jul,9.5
Aug,7.78
Sep,5.0
Oct,-1.44
Nov,-7.11
Dec,-12.78
