month,temperature
Jan,-8.22
Feb,-7.56
Mar,-1.39
Apr,4.94
May,8.83
Jun,17.0
Jul,17.83
Aug,16.0
Sep,13.56
Oct,6.0
Nov,0.0
Dec,-8.33
