month,temperature
Jan,-1.78
Feb,-0.28
Mar,0.5
Apr,5.33
May,13.06
Jun,16.17
Jul,17.5
Aug,17.39
Sep,13.67
Oct,6.78
Nov,1.56
Dec,-2.5
