month,temperature
Jan,2.56
Feb,0.94
Mar,9.11
Apr,16.67
May,21.22
Jun,28.78
Jul,29.39
Aug,28.33
Sep,25.5
Oct,18.72
Nov,10.06
Dec,2.56
