month,temperature
Jan,-1.39
Feb,1.0
Mar,5.33
Apr,8.28
May,14.39
Jun,21.67
Jul,25.39
Aug,25.11
Sep,19.11
Oct,12.72
Nov,6.83
Dec,-6.39
