month,temperature
Jan,-4.39
Feb,-0.11
Mar,4.0
Apr,7.11
May,21.5
Jun,23.83
Jul,23.89
Aug,23.72
Sep,21.28
Oct,12.33
Nov,2.0
Dec,1.33
