month,temperature
Jan,-3.89
Feb,-3.22
Mar,5.33
Apr,17.22
May,21.06
Jun,28.11
Jul,29.11
Aug,28.06
Sep,27.56
Oct,17.17
Nov,12.0
Dec,4.39
