month,temperature
Jan,2.61
Feb,2.22
Mar,8.61
Apr,17.67
May,20.67
Jun,28.39
Jul,28.89
Aug,28.17
Sep,26.56
Oct,18.83
Nov,9.83
Dec,3.56
