month,temperature
Jan,-18.56
Feb,-16.89
Mar,-6.17
Apr,3.39
May,9.22
Jun,14.33
Jul,16.89
Aug,15.17
Sep,12.83
Oct,3.17
Nov,-3.44
Dec,-11.72
