state_code,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Alabama,1895,11.5,8.94,19.17,24.28,27.0,31.33,32.0,32.06,31.72,23.44,18.39,13.94
Alabama,1896,11.67,15.0,17.72,27.0,31.0,31.06,33.11,34.44,31.78,24.33,20.5,14.28
Alabama,1897,11.17,16.11,21.06,23.78,27.89,34.44,33.78,31.94,31.5,27.22,19.5,14.44
Alabama,1898,15.06,14.44,21.06,21.67,31.11,33.72,32.5,31.33,29.67,22.39,16.11,12.39
Alabama,1899,12.44,10.78,19.89,22.56,31.44,33.5,33.28,33.33,30.17,25.61,19.89,13.11
Alabama,1900,12.94,13.56,18.06,24.83,29.11,29.56,32.56,34.17,31.72,25.67,19.11,14.11
Alabama,1901,14.17,12.17,18.61,21.11,28.89,32.83,35.06,32.0,28.72,24.56,17.06,12.0
Alabama,1902,13.0,10.5,19.0,23.83,31.28,34.78,35.61,34.78,29.33,24.22,20.67,13.11
Alabama,1903,11.94,15.28,20.22,23.33,27.22,29.5,33.33,33.22,30.39,25.0,16.94,11.56
Alabama,1904,11.44,15.67,21.28,22.61,29.0,32.94,32.56,32.0,32.39,26.72,18.28,13.89
Alabama,1905,9.89,9.72,22.0,24.28,29.67,33.0,32.83,32.11,31.22,23.56,20.0,11.44
Alabama,1906,14.0,14.5,16.61,26.17,27.83,32.83,32.17,33.17,31.44,22.56,20.44,15.78
Alabama,1907,18.33,15.89,25.17,21.11,26.22,31.22,33.78,33.61,30.44,24.94,17.11,13.06
Alabama,1908,12.56,12.89,23.67,26.5,28.89,32.44,33.28,33.0,30.56,24.06,21.28,16.44
Alabama,1909,16.11,17.33,19.89,24.22,27.44,31.67,33.06,33.78,30.72,26.17,23.78,11.17
Alabama,1910,14.22,13.83,24.0,24.33,27.72,30.5,31.56,32.89,32.39,26.39,17.83,11.78
Alabama,1911,16.28,18.56,21.72,23.83,30.33,34.39,31.72,32.11,33.61,26.89,17.0,15.61
Alabama,1912,10.78,12.83,17.56,24.44,29.33,29.89,32.33,32.33,30.83,25.33,18.22,13.83
Alabama,1913,16.94,14.56,19.17,23.89,29.22,32.83,33.72,34.11,28.89,23.28,21.17,14.0
Alabama,1914,14.89,14.11,16.78,24.83,29.67,35.78,34.39,32.0,29.17,23.78,18.78,10.83
Alabama,1915,11.83,14.94,14.5,26.11,30.06,32.67,33.44,32.28,31.39,25.56,21.33,14.44
Alabama,1916,17.0,15.5,19.5,23.72,30.11,31.67,30.72,32.94,30.33,25.56,20.28,14.56
Alabama,1917,15.56,16.06,20.39,25.28,26.5,32.72,32.72,31.94,29.11,23.0,17.94,10.5
Alabama,1918,9.22,18.44,23.67,22.11,29.61,33.44,32.56,33.56,28.39,25.78,18.06,15.28
Alabama,1919,13.5,14.72,20.56,24.56,26.56,31.61,32.28,32.0,31.22,29.28,20.56,14.89
Alabama,1920,13.78,13.61,17.61,23.17,27.17,31.5,32.28,30.78,31.06,25.78,17.39,12.89
Alabama,1921,16.17,16.67,24.39,23.61,27.94,34.0,33.83,33.22,34.0,24.83,21.17,17.0
Alabama,1922,13.0,17.94,19.22,25.44,27.83,32.17,32.83,32.44,32.22,25.0,20.56,17.61
Alabama,1923,17.11,14.28,19.28,23.78,26.56,30.78,31.89,31.39,30.94,24.44,17.61,17.11
Alabama,1924,11.5,14.44,16.56,23.78,26.39,32.56,33.28,34.61,28.67,26.17,20.94,14.72
Alabama,1925,14.0,17.94,21.56,27.11,28.11,34.06,34.22,34.06,36.0,24.33,17.33,13.17
Alabama,1926,12.11,16.72,15.44,23.33,28.56,31.89,32.72,32.44,32.11,25.72,16.39,16.56
Alabama,1927,15.28,20.39,19.67,26.56,29.33,31.28,33.56,32.11,32.67,27.5,21.89,13.89
Alabama,1928,13.33,15.0,19.5,21.89,27.5,30.0,33.0,33.11,29.33,26.33,18.06,14.61
Alabama,1929,15.5,13.56,21.39,25.61,27.83,31.39,33.0,33.89,29.39,23.56,17.0,13.44
Alabama,1930,13.17,18.78,17.11,26.0,29.11,32.17,36.06,33.17,30.5,23.11,17.0,11.28
Alabama,1931,12.94,16.44,15.94,23.33,27.06,34.33,33.61,31.67,33.44,27.17,22.78,17.56
Alabama,1932,16.94,20.0,17.22,25.11,27.39,32.22,34.22,32.83,29.28,23.72,15.83,14.94
Alabama,1933,16.44,14.83,19.67,23.17,30.94,33.22,31.83,32.67,33.11,25.61,19.5,19.17
Alabama,1934,14.78,13.56,18.83,24.5,28.33,32.83,33.33,32.44,30.28,25.83,20.22,12.94
Alabama,1935,14.39,15.72,22.33,23.89,28.78,31.28,33.28,33.22,30.11,26.67,18.94,9.67
Alabama,1936,12.33,13.22,21.89,23.11,29.83,34.78,33.67,33.06,31.83,25.67,17.83,14.72
Alabama,1937,18.33,14.61,18.17,24.33,29.11,32.94,32.94,32.94,29.0,22.78,16.33,13.28
Alabama,1938,13.78,18.89,23.28,24.0,28.89,31.22,32.33,33.67,30.67,26.94,20.33,14.28
Alabama,1939,15.78,17.33,21.28,23.33,27.5,31.44,33.0,31.28,31.17,26.17,17.83,15.56
Alabama,1940,6.11,12.39,19.06,22.67,27.61,30.89,31.0,32.61,30.28,26.61,18.33,15.61
Alabama,1941,14.39,11.83,15.89,25.17,30.44,32.0,32.22,32.67,31.72,28.33,18.94,15.5
Alabama,1942,13.06,12.0,18.78,25.72,28.61,31.78,33.0,31.39,29.06,25.61,20.83,14.67
Alabama,1943,15.06,17.11,18.06,24.61,29.83,33.89,33.5,34.39,28.39,24.33,18.83,13.56
Alabama,1944,13.5,17.94,20.06,22.94,29.5,34.0,33.22,31.67,29.89,25.5,18.56,13.17
Alabama,1945,13.33,16.83,24.17,25.56,27.22,32.44,32.33,32.67,31.44,24.22,20.11,10.44
Alabama,1946,13.56,17.17,22.11,26.11,27.11,30.56,31.17,31.33,28.17,25.17,21.06,17.28
Alabama,1947,14.67,12.5,15.94,24.67,27.5,31.0,31.72,33.33,30.94,27.0,16.5,15.11
Alabama,1948,9.89,15.83,20.39,26.22,29.17,33.06,33.11,32.11,28.72,24.11,19.33,15.56
Alabama,1949,17.22,17.33,18.78,22.61,29.44,30.94,32.39,32.06,28.67,26.22,19.17,15.67
Alabama,1950,20.22,18.78,17.94,22.28,29.44,31.67,31.11,31.61,27.89,25.83,17.11,10.94
Alabama,1951,14.94,16.56,19.56,23.28,29.17,32.44,33.61,35.22,30.56,26.0,16.28,16.5
Alabama,1952,17.22,16.56,18.83,23.61,29.06,35.0,35.44,32.83,28.89,22.56,18.67,13.39
Alabama,1953,15.89,15.67,21.11,23.22,29.56,33.78,32.33,33.06,30.72,26.72,19.22,12.67
Alabama,1954,14.83,18.89,18.72,26.89,25.72,33.67,34.89,36.28,33.89,26.44,17.72,13.67
Alabama,1955,12.67,15.78,22.0,26.28,30.0,29.89,32.5,33.28,31.78,24.83,18.44,13.78
Alabama,1956,11.94,18.0,19.72,23.33,29.78,31.22,33.0,33.94,29.83,24.94,18.11,18.94
Alabama,1957,14.89,19.39,17.61,25.11,28.39,31.5,32.72,33.56,28.56,21.11,18.61,15.22
Alabama,1958,10.11,9.89,16.28,24.28,28.44,31.78,31.78,32.5,30.33,23.94,20.5,12.22
Alabama,1959,13.22,15.28,18.17,23.78,29.5,30.72,32.83,33.33,29.5,24.11,18.11,14.39
Alabama,1960,12.0,13.17,13.5,25.33,27.17,31.94,34.11,32.0,29.56,25.33,19.44,12.0
Alabama,1961,10.22,17.5,20.67,22.28,26.83,29.33,31.78,31.17,30.0,25.17,19.44,13.94
Alabama,1962,11.61,20.22,16.83,22.56,32.11,31.44,33.89,33.67,30.33,26.06,17.22,12.44
Alabama,1963,10.33,12.78,22.11,25.61,28.94,31.33,31.61,32.94,29.67,27.56,18.83,9.33
Alabama,1964,12.06,11.89,19.39,24.89,28.89,32.61,31.22,31.5,30.39,22.67,20.56,14.94
Alabama,1965,14.89,14.56,16.67,25.89,30.44,30.33,31.94,31.83,29.39,23.78,20.61,15.17
Alabama,1966,9.61,14.17,18.83,24.56,27.0,30.33,33.72,31.17,28.83,23.5,19.56,13.56
Alabama,1967,13.78,13.11,22.56,27.33,27.39,31.0,30.22,29.61,26.72,24.22,17.78,15.89
Alabama,1968,11.72,11.06,18.94,24.67,27.39,32.78,32.17,32.89,29.61,25.06,17.11,12.39
Alabama,1969,12.0,13.83,15.44,24.89,27.83,32.56,33.5,31.44,28.67,24.11,18.0,12.83
Alabama,1970,9.06,14.39,17.94,25.67,29.17,30.11,32.78,31.78,31.78,24.06,16.72,16.33
Alabama,1971,13.22,14.67,16.94,24.61,26.39,32.33,31.22,31.11,29.61,26.39,18.44,17.94
Alabama,1972,15.78,14.44,20.06,24.94,27.0,30.78,31.78,32.72,31.89,24.17,15.83,15.11
Alabama,1973,12.0,13.83,21.33,21.78,26.83,31.0,32.44,31.5,30.61,26.44,21.11,14.39
Alabama,1974,17.78,15.78,22.67,24.28,28.56,29.44,32.44,31.33,27.06,24.06,18.89,14.17
Alabama,1975,15.67,17.0,18.89,23.06,28.44,30.72,31.11,31.44,27.11,24.28,19.11,13.61
Alabama,1976,11.56,19.56,21.0,25.22,24.78,29.94,32.22,31.67,28.33,21.39,14.61,12.33
Alabama,1977,6.44,15.06,20.78,25.83,29.56,33.67,33.89,32.44,29.94,22.72,18.83,13.33
Alabama,1978,6.89,10.17,17.56,25.56,27.56,31.83,33.39,32.33,31.44,25.33,22.39,15.11
Alabama,1979,8.78,11.89,20.5,23.94,27.06,30.44,31.33,32.0,27.72,24.83,18.78,14.22
Alabama,1980,13.22,12.61,17.89,23.17,27.28,31.89,34.89,34.44,32.39,23.06,17.83,14.44
Alabama,1981,11.22,15.28,18.89,26.67,26.67,32.83,33.89,31.61,29.39,23.44,20.44,11.94
Alabama,1982,12.44,15.33,21.11,22.17,29.28,31.11,32.22,31.56,29.0,24.83,19.28,16.67
Alabama,1983,11.17,13.56,17.33,21.33,26.94,29.22,33.33,33.89,28.78,24.5,18.89,11.11
Alabama,1984,10.94,16.5,19.33,22.67,27.39,32.33,31.67,30.78,29.83,27.22,18.06,19.22
Alabama,1985,9.17,13.5,21.61,25.22,28.0,31.67,31.56,31.44,29.11,25.22,21.78,12.22
Alabama,1986,13.44,17.44,20.78,25.56,28.44,32.39,34.56,32.06,30.44,24.22,19.94,12.5
Alabama,1987,11.94,14.44,19.83,23.67,29.17,31.06,33.22,33.67,29.94,23.44,20.56,16.39
Alabama,1988,10.33,14.5,19.67,24.33,28.28,32.89,31.72,32.89,28.72,22.0,20.22,15.17
Alabama,1989,16.72,14.44,20.28,23.5,26.67,29.78,31.0,32.0,28.22,24.11,19.22,9.5
Alabama,1990,16.11,18.78,21.22,23.83,27.22,32.11,32.5,34.39,32.22,25.39,21.83,16.67
Alabama,1991,12.17,16.44,20.67,24.72,27.89,30.44,32.56,31.83,30.17,25.61,17.22,16.0
Alabama,1992,12.39,17.5,19.89,23.61,27.22,29.67,32.17,29.83,28.33,23.56,17.33,13.28
Alabama,1993,14.44,14.33,17.22,22.0,26.83,31.72,34.33,32.72,29.94,23.78,17.89,13.17
Alabama,1994,10.5,16.78,20.67,25.67,27.0,30.78,30.33,30.83,28.56,23.11,20.89,15.44
Alabama,1995,13.33,15.11,20.89,24.72,28.72,30.39,33.78,33.44,29.72,24.33,16.56,12.89
Alabama,1996,13.0,15.06,17.11,23.17,29.67,30.78,32.33,31.17,28.33,23.67,17.78,15.89
Alabama,1997,13.33,16.0,23.33,22.0,26.22,28.28,32.33,31.33,30.67,24.33,15.94,12.67
Alabama,1998,14.28,15.39,18.17,23.0,30.17,33.5,33.22,32.89,31.22,26.67,20.89,16.0
Alabama,1999,16.28,17.67,19.0,26.22,27.94,30.11,32.5,34.56,30.44,24.78,21.17,15.22
Alabama,2000,13.94,19.0,22.28,23.0,30.17,31.89,34.94,34.33,29.56,26.5,17.56,9.89
Alabama,2001,11.39,17.83,16.56,25.0,28.56,30.06,32.22,31.17,28.11,23.56,23.11,16.67
Alabama,2002,14.61,14.89,20.22,25.61,27.94,31.39,32.67,32.67,30.5,24.33,16.72,13.5
Alabama,2003,10.83,14.83,20.17,24.33,27.61,29.72,31.0,31.67,29.22,24.39,21.61,13.5
Alabama,2004,13.22,12.56,22.5,24.0,28.94,29.83,31.94,30.56,28.78,25.78,19.72,13.78
Alabama,2005,15.78,16.44,18.56,23.44,27.33,30.33,31.94,32.22,31.5,24.72,20.5,13.0
Alabama,2006,17.28,14.06,20.67,27.33,28.0,33.0,34.39,34.22,29.33,23.89,18.78,16.56
Alabama,2007,13.89,14.22,23.67,22.89,29.61,33.22,31.83,36.0,30.83,25.72,19.67,17.0
Alabama,2008,12.17,16.78,20.61,23.89,27.83,32.56,33.11,31.28,29.33,23.5,18.06,15.72
Alabama,2009,13.72,16.39,20.5,23.44,26.83,32.61,31.61,31.0,28.61,22.67,18.72,12.28
Alabama,2010,10.44,10.44,17.0,25.89,29.06,33.11,34.0,34.06,32.56,26.72,20.06,11.0
Alabama,2011,11.11,16.56,21.06,26.0,28.33,34.44,33.28,34.56,28.56,23.67,19.72,15.67
Alabama,2012,16.83,16.83,24.61,25.33,29.61,31.33,33.5,31.06,28.94,23.56,18.61,16.56
Alabama,2013,15.5,14.94,16.83,23.5,26.44,30.94,30.06,30.61,30.06,24.61,17.39,14.56
Alabama,2014,9.89,14.83,18.33,23.78,27.89,31.0,31.33,32.83,30.56,25.78,16.22,15.67
Alabama,2015,12.56,11.44,20.44,24.78,28.72,31.94,33.28,32.11,29.5,24.78,20.72,19.33
Alabama,2016,11.94,16.33,21.89,24.39,27.78,32.78,33.78,33.0,32.67,28.5,22.78,15.89
Alabama,2017,17.17,19.89,21.5,26.83,27.72,29.39,32.61,31.11,29.17,25.11,20.06,13.78
Alabama,2018,11.0,20.06,19.67,22.67,30.06,32.11,32.56,32.0,31.78,25.67,15.94,14.44
Alabama,2019,13.67,18.89,19.33,24.5,29.89,31.56,32.78,33.06,34.17,25.94,17.56,16.22
Alabama,2020,15.44,16.22,23.28,23.67,27.11,30.61,32.61,32.28,28.61,25.56,21.33,14.44
Alabama,2021,13.67,14.28,21.94,23.67,27.22,30.44,31.39,31.89,28.72,25.44,18.61,19.89
Alabama,2022,13.22,17.17,21.72,24.17,29.33,33.28,33.11,31.33,29.72,24.22,19.33,14.89
Alabama,2023,16.89,19.67,21.83,24.17,27.5,31.0,33.11,34.22,30.72,25.5,,
Arizona,1895,9.44,13.33,18.17,23.28,27.0,30.67,32.78,32.33,29.33,23.22,13.67,9.5
Arizona,1896,13.67,14.5,18.11,20.89,26.89,34.39,32.11,31.5,28.0,21.94,15.5,13.33
Arizona,1897,10.0,11.78,14.0,22.72,28.94,31.56,33.44,33.0,28.67,21.22,18.28,10.94
Arizona,1898,7.72,16.0,15.61,24.61,25.56,33.0,34.0,32.72,30.83,24.72,17.11,8.5
Arizona,1899,10.06,13.28,18.06,23.17,25.5,32.17,33.67,31.94,32.56,22.28,18.11,13.44
Arizona,1900,14.89,15.56,20.83,18.11,27.67,33.67,35.06,32.28,27.83,23.28,17.89,13.61
Arizona,1901,12.11,13.39,17.22,21.0,27.0,31.67,35.67,33.44,30.72,24.83,19.0,13.78
Arizona,1902,13.0,15.61,15.0,24.33,27.0,34.56,34.0,32.89,30.28,25.39,16.17,11.22
Arizona,1903,12.22,10.17,16.89,21.44,26.17,31.56,34.33,33.83,28.83,24.61,20.22,13.22
Arizona,1904,11.33,17.5,19.33,23.61,27.33,32.61,33.78,31.61,29.11,23.44,19.17,12.11
Arizona,1905,12.06,11.0,15.56,19.56,24.44,32.33,34.61,33.89,30.22,23.83,14.94,9.5
Arizona,1906,10.44,14.67,16.44,20.72,26.33,32.28,34.39,31.22,29.56,24.56,16.06,12.78
Arizona,1907,11.17,17.33,18.06,23.39,24.5,30.0,33.78,31.78,30.39,22.89,16.17,13.89
Arizona,1908,13.0,13.33,18.61,22.44,24.83,32.0,33.89,31.94,29.83,22.39,17.94,11.5
Arizona,1909,13.83,13.22,15.11,22.06,26.06,33.44,34.0,31.11,28.44,25.67,18.11,8.0
Arizona,1910,11.33,14.44,21.61,24.0,29.72,33.56,34.89,33.67,32.0,24.78,18.17,14.22
Arizona,1911,13.22,12.0,18.67,21.78,27.28,32.0,32.22,33.56,29.78,22.94,16.06,9.78
Arizona,1912,13.44,16.0,15.39,18.56,26.17,32.56,31.72,31.67,28.67,21.06,17.33,9.56
Arizona,1913,9.33,11.39,15.39,21.83,27.5,31.22,33.06,32.61,28.89,23.83,16.5,9.72
Arizona,1914,12.83,13.83,19.17,22.67,27.44,31.61,31.89,33.33,30.5,23.17,19.11,8.83
Arizona,1915,9.5,12.28,16.28,21.22,24.0,31.83,32.89,33.72,29.17,26.28,17.67,11.83
Arizona,1916,9.33,16.67,20.0,22.89,26.83,33.33,33.44,31.28,29.0,21.72,17.33,10.67
Arizona,1917,8.22,12.72,15.72,20.39,22.61,33.5,34.5,33.0,29.83,26.56,20.22,17.17
Arizona,1918,11.11,14.33,17.67,21.67,24.78,34.5,32.83,31.06,30.61,24.28,14.83,9.67
Arizona,1919,9.39,10.72,15.33,23.33,27.56,33.39,32.0,33.11,28.61,20.44,15.78,12.33
Arizona,1920,10.72,13.67,15.17,18.67,26.94,31.11,34.89,31.67,28.94,21.56,16.61,11.44
Arizona,1921,12.56,16.0,19.61,21.17,25.61,32.44,32.89,30.89,30.11,25.44,19.39,13.61
Arizona,1922,9.78,12.78,15.11,19.11,27.39,33.61,34.33,32.72,31.39,24.72,14.78,13.33
Arizona,1923,14.39,12.67,15.33,20.33,28.17,30.94,33.17,30.61,27.83,22.28,15.44,9.61
Arizona,1924,10.83,16.78,14.06,19.94,28.11,34.61,33.56,34.0,30.5,24.0,18.83,9.67
Arizona,1925,10.28,16.78,19.5,23.22,29.0,30.78,34.5,31.56,28.72,21.67,15.89,12.22
Arizona,1926,10.67,16.06,17.33,20.22,26.17,33.5,34.0,33.56,30.11,25.44,18.78,9.33
Arizona,1927,13.78,14.67,16.33,21.67,28.06,31.61,34.44,31.67,28.61,24.56,19.0,9.5
Arizona,1928,13.33,13.28,18.89,21.78,27.89,32.61,34.83,32.67,31.44,24.33,15.72,11.17
Arizona,1929,10.33,11.33,16.61,20.22,27.56,33.22,33.56,32.0,29.11,24.72,16.56,16.11
Arizona,1930,9.11,17.11,16.56,24.22,24.06,33.22,33.11,32.5,29.56,23.28,15.72,11.39
Arizona,1931,11.72,13.11,18.06,22.94,28.0,32.33,35.61,32.06,29.89,24.44,13.78,8.61
Arizona,1932,7.89,13.06,17.39,22.67,26.61,31.89,33.78,33.44,31.56,23.06,19.67,8.22
Arizona,1933,8.28,10.06,18.56,19.56,24.28,33.0,35.33,33.83,31.61,25.83,19.33,14.44
Arizona,1934,13.89,17.17,22.67,25.22,30.5,31.22,35.61,32.83,30.56,26.44,17.94,13.11
Arizona,1935,11.78,14.33,15.56,21.83,24.17,34.0,34.61,32.28,30.06,24.5,15.78,12.22
Arizona,1936,12.67,13.17,18.56,24.39,29.78,34.61,34.83,33.11,29.11,23.78,17.0,12.0
Arizona,1937,4.5,12.5,15.78,22.06,28.61,32.22,34.61,34.5,31.44,25.94,19.44,13.5
Arizona,1938,13.28,13.0,15.67,22.5,27.0,32.94,34.11,33.33,31.17,24.5,15.56,13.28
Arizona,1939,11.0,8.56,18.0,24.0,28.56,33.28,35.11,33.56,28.33,23.28,18.06,15.78
Arizona,1940,12.56,13.56,19.44,22.5,29.56,34.22,35.39,33.78,28.89,24.17,15.61,12.83
Arizona,1941,10.94,14.28,15.83,17.44,26.56,30.61,33.83,31.72,28.56,21.0,17.72,12.11
Arizona,1942,12.11,11.89,16.17,21.17,27.0,33.11,36.0,33.0,31.22,23.78,19.67,14.39
Arizona,1943,12.44,16.61,18.22,24.56,28.56,31.61,35.06,32.11,31.39,24.56,18.89,11.39
Arizona,1944,11.0,11.72,15.44,19.67,26.22,30.67,34.33,34.61,30.61,25.17,14.5,12.67
Arizona,1945,11.61,14.39,14.39,21.0,27.28,31.39,34.72,32.89,31.11,24.67,18.11,11.06
Arizona,1946,10.5,14.78,18.39,25.06,27.0,34.44,34.0,32.5,30.56,21.61,14.83,14.44
Arizona,1947,10.67,17.5,18.94,22.44,29.17,31.67,35.67,32.06,32.28,24.83,13.94,10.67
Arizona,1948,13.61,12.28,13.61,23.39,28.44,32.44,34.89,33.56,31.89,24.33,15.44,11.78
Arizona,1949,4.89,11.11,16.94,23.44,26.78,31.89,33.78,33.61,31.5,22.5,21.56,11.56
Arizona,1950,11.56,16.56,18.83,24.78,27.0,32.89,32.56,33.83,29.5,28.89,20.78,17.22
Arizona,1951,12.33,14.11,17.0,21.33,27.17,32.11,35.78,32.44,32.06,24.28,15.61,10.44
Arizona,1952,10.83,13.28,12.67,21.22,28.61,32.17,34.33,33.78,31.83,28.78,14.33,10.94
Arizona,1953,15.28,14.5,18.22,21.5,23.89,33.28,34.28,33.28,33.0,25.0,18.89,11.61
Arizona,1954,13.11,18.72,16.0,25.5,28.67,32.28,34.5,32.11,31.22,26.39,20.33,13.0
Arizona,1955,8.83,11.56,18.0,21.44,26.22,31.89,33.06,31.67,31.78,27.0,17.5,14.94
Arizona,1956,14.67,11.72,19.83,21.28,28.72,34.39,33.78,32.78,33.56,25.0,16.83,13.56
Arizona,1957,11.06,17.33,17.33,20.89,24.11,33.33,34.56,32.11,31.33,21.5,13.72,14.22
Arizona,1958,12.78,15.39,13.22,20.89,30.0,33.67,35.17,33.78,29.67,24.67,17.06,16.89
Arizona,1959,14.33,13.22,19.0,24.39,26.78,34.39,35.67,31.44,30.0,24.89,17.22,12.17
Arizona,1960,8.67,11.5,19.94,23.44,27.67,34.89,35.83,34.33,31.89,22.78,17.89,11.17
Arizona,1961,13.06,15.61,17.33,23.0,27.61,34.72,35.17,32.39,28.44,23.94,14.83,10.28
Arizona,1962,10.44,13.67,14.44,25.61,26.33,32.28,34.28,35.22,30.61,24.94,19.56,13.78
Arizona,1963,10.11,17.39,17.22,20.89,29.33,31.22,35.67,31.44,31.06,26.11,17.22,13.33
Arizona,1964,11.0,12.33,14.94,20.28,26.89,31.67,34.94,32.0,28.94,27.06,15.0,12.22
Arizona,1965,13.0,13.67,15.17,20.28,25.11,29.44,33.67,33.61,28.28,26.78,18.5,11.39
Arizona,1966,10.11,10.83,19.0,23.67,29.17,32.72,34.78,33.5,29.78,24.22,19.0,12.44
Arizona,1967,12.67,16.61,19.78,19.44,26.72,30.39,34.11,33.22,29.33,26.28,19.61,8.56
Arizona,1968,10.39,16.17,17.28,20.22,27.0,33.39,33.5,30.72,30.61,25.28,16.72,10.78
Arizona,1969,13.17,12.61,15.44,23.11,28.5,31.5,34.5,34.94,31.06,22.17,16.39,13.72
Arizona,1970,12.44,16.44,15.67,19.28,28.39,32.89,35.11,33.67,28.94,22.17,18.56,12.39
Arizona,1971,13.33,14.78,19.44,21.67,25.06,32.56,36.0,31.89,30.0,20.67,16.33,9.22
Arizona,1972,13.33,17.28,23.22,23.67,27.83,31.94,35.83,32.83,29.72,20.94,13.78,10.56
Arizona,1973,9.22,12.28,12.44,19.5,27.67,32.67,34.67,33.89,30.83,25.94,17.5,14.22
Arizona,1974,10.78,14.28,19.11,22.39,28.89,35.78,33.56,33.28,30.17,23.56,16.83,10.83
Arizona,1975,11.94,13.22,15.44,18.0,25.78,32.22,33.94,34.06,30.06,24.72,17.78,12.72
Arizona,1976,13.39,15.78,16.78,21.06,27.56,32.89,33.61,33.22,28.17,22.44,18.17,13.44
Arizona,1977,10.56,16.72,15.89,23.33,24.61,33.78,34.39,33.56,30.5,25.5,19.06,15.44
Arizona,1978,11.83,13.0,18.11,21.33,26.72,34.22,35.56,33.56,29.78,26.17,15.61,9.28
Arizona,1979,7.78,13.0,15.78,22.33,25.83,32.56,35.39,32.5,32.89,26.72,15.5,14.28
Arizona,1980,12.11,15.17,15.28,21.78,24.61,33.89,35.78,33.39,31.11,24.67,18.78,16.72
Arizona,1981,14.67,16.67,16.28,24.33,26.56,34.72,34.5,33.94,30.44,22.5,19.61,15.0
Arizona,1982,11.44,14.06,16.22,22.0,26.22,31.78,33.72,32.5,29.56,23.28,15.11,10.89
Arizona,1983,12.78,13.67,15.44,18.22,26.83,31.67,34.22,32.33,31.11,23.33,16.44,12.83
Arizona,1984,12.83,15.33,19.22,21.17,31.06,31.89,33.06,31.83,30.56,20.5,16.83,10.72
Arizona,1985,10.56,13.0,16.72,24.17,27.89,34.44,35.06,34.22,27.72,23.28,15.39,13.56
Arizona,1986,16.78,15.67,20.0,22.83,28.22,33.56,32.89,33.56,27.67,22.44,17.0,11.94
Arizona,1987,11.56,13.44,15.94,24.56,26.33,33.83,33.94,32.5,30.17,26.17,16.06,10.44
Arizona,1988,11.22,16.11,18.83,22.0,27.61,33.33,35.06,32.33,29.83,27.22,17.67,12.22
Arizona,1989,11.11,15.06,21.72,27.11,28.94,33.56,35.83,32.83,31.44,24.39,19.06,14.06
Arizona,1990,12.33,13.22,18.72,23.39,26.83,35.06,33.56,32.0,30.11,25.28,17.89,10.06
Arizona,1991,11.22,17.56,14.39,21.78,26.39,30.94,34.33,33.28,30.06,26.33,16.67,11.0
Arizona,1992,10.56,14.56,16.67,24.89,26.89,31.89,33.44,32.72,31.33,26.0,15.22,9.5
Arizona,1993,11.56,12.56,18.67,23.5,28.33,32.78,34.0,32.72,30.89,23.83,15.83,13.06
Arizona,1994,14.39,13.5,19.33,22.83,27.0,35.39,35.83,35.06,31.11,23.33,14.56,12.56
Arizona,1995,11.17,17.78,17.94,20.78,24.5,31.44,35.56,35.11,31.61,26.67,21.06,14.5
Arizona,1996,14.78,17.11,19.22,24.56,30.22,34.89,35.67,34.5,28.67,24.0,18.11,14.06
Arizona,1997,11.5,14.56,21.78,21.17,30.22,32.17,34.94,33.5,31.06,23.89,18.17,10.44
Arizona,1998,13.61,11.33,16.83,19.44,25.89,31.39,35.28,34.61,30.78,23.94,18.28,13.28
Arizona,1999,15.44,17.33,20.44,19.61,27.33,32.5,32.56,32.89,30.39,27.39,22.0,13.33
Arizona,2000,15.44,16.83,17.83,25.72,31.22,34.0,35.78,33.72,32.33,22.5,13.5,14.83
Arizona,2001,11.06,13.89,18.78,22.33,30.89,34.61,34.22,33.89,33.0,26.56,18.94,11.61
Arizona,2002,13.11,16.67,18.72,25.5,29.06,35.72,35.89,34.89,30.83,23.22,18.33,11.5
Arizona,2003,17.22,13.83,17.83,21.44,29.22,33.89,37.17,34.06,32.0,28.0,16.22,13.5
Arizona,2004,12.61,12.44,22.67,22.11,29.28,33.78,35.06,33.22,30.22,22.78,14.72,12.44
Arizona,2005,13.0,13.0,16.94,22.56,28.83,32.67,37.0,32.67,31.28,24.94,19.78,14.78
Arizona,2006,15.0,17.56,16.17,23.67,30.56,35.56,35.39,32.61,28.72,23.28,19.83,12.94
Arizona,2007,10.89,15.56,20.89,23.61,29.06,34.61,35.5,34.17,30.94,25.39,21.17,10.78
Arizona,2008,10.78,14.44,19.44,23.5,26.33,34.67,34.33,33.67,31.17,26.06,19.61,12.22
Arizona,2009,14.56,15.78,19.78,22.44,30.11,30.83,36.22,35.0,31.44,23.33,19.94,10.44
Arizona,2010,12.17,13.06,17.11,21.61,26.22,33.67,35.06,33.39,32.89,24.5,16.89,14.94
Arizona,2011,13.0,13.11,20.17,23.28,26.0,33.94,34.83,35.72,31.67,25.56,16.83,10.89
Arizona,2012,15.22,15.17,19.5,24.67,30.06,35.44,33.89,34.33,30.83,26.39,20.5,12.56
Arizona,2013,10.94,13.11,21.06,23.78,28.39,35.89,34.33,33.06,29.78,23.33,17.78,12.28
Arizona,2014,16.33,17.94,20.17,23.56,28.06,34.67,35.11,31.89,30.67,26.33,18.94,12.89
