state_code,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Connecticut,2022,-9.67,-6.72,-1.67,2.78,10.11,13.0,17.22,17.72,12.06,5.67,1.67,-4.11
Connecticut,2023,-1.0,-4.61,-1.39,4.17,6.5,12.78,18.39,15.72,13.39,7.78,,
Delaware,1895,-5.33,-9.56,-1.0,4.83,10.33,16.56,16.67,18.28,15.44,3.83,2.56,-1.56
Delaware,1896,-4.78,-3.61,-2.39,6.56,13.28,15.44,19.17,17.72,13.56,6.44,4.56,-4.22
Delaware,1897,-5.78,-2.89,1.11,4.11,10.06,14.28,19.11,17.11,13.28,8.67,2.44,-1.89
Delaware,1898,-2.56,-3.78,2.94,3.67,10.72,15.89,20.06,19.67,15.44,8.44,1.06,-3.06
Delaware,1899,-5.22,-7.94,0.0,4.22,10.28,16.94,19.0,18.06,12.39,8.72,1.61,-3.11
Delaware,1900,-4.17,-5.17,-2.28,4.94,10.11,16.44,19.72,20.06,16.61,10.89,4.22,-3.5
Delaware,1901,-4.06,-7.22,0.72,4.44,10.17,15.56,21.0,19.56,13.72,6.39,-0.56,-4.28
Delaware,1902,-5.67,-6.44,1.67,4.44,10.5,14.78,18.33,16.0,13.56,8.72,5.22,-3.61
Delaware,1903,-4.56,-3.22,3.78,5.67,10.5,13.94,17.67,17.28,13.28,8.06,-0.89,-5.61
Delaware,1904,-7.72,-7.94,-0.61,3.39,10.78,15.17,17.72,17.06,13.5,5.22,0.17,-6.44
Delaware,1905,-7.17,-8.78,0.44,4.39,11.33,15.28,18.89,17.44,13.78,7.5,0.44,-2.11
Delaware,1906,-0.89,-5.11,-1.56,4.78,10.33,16.94,18.67,20.28,16.22,8.89,1.72,-2.56
Delaware,1907,-3.33,-7.5,0.83,2.17,8.22,12.78,18.56,16.94,15.22,4.11,2.06,-1.5
Delaware,1908,-4.22,-5.5,1.89,5.28,12.0,15.0,19.44,16.89,12.78,8.44,0.83,-2.67
Delaware,1909,-2.83,-0.33,-0.67,5.28,10.39,16.5,16.61,15.94,12.83,4.5,3.11,-5.61
Delaware,1910,-4.72,-4.11,2.17,6.39,9.78,14.67,18.72,17.0,14.89,8.56,-0.11,-6.33
Delaware,1911,-2.22,-3.0,-2.11,3.0,11.67,15.72,19.06,18.22,15.44,8.17,0.78,-0.44
Delaware,1912,-9.0,-6.28,-0.83,5.72,10.94,14.94,17.89,16.67,15.28,8.22,1.89,-1.67
Delaware,1913,0.39,-3.94,2.61,6.44,10.11,14.72,18.17,17.11,13.94,9.56,2.5,-1.33
Delaware,1914,-2.61,-6.61,-2.39,4.17,10.94,15.28,18.06,18.44,11.06,9.28,0.44,-3.17
Delaware,1915,-2.89,-1.67,-2.67,6.0,9.78,14.5,17.89,17.72,14.67,8.56,0.89,-3.83
Delaware,1916,-2.0,-5.17,-3.28,4.44,12.17,14.11,19.5,17.94,12.67,7.22,1.78,-3.5
Delaware,1917,-3.94,-5.67,0.06,5.06,7.61,16.11,19.61,17.78,11.78,4.89,-0.89,-6.44
Delaware,1918,-10.17,-5.33,0.67,5.17,13.22,14.17,16.56,18.89,11.5,8.78,1.56,-0.11
Delaware,1919,-3.22,-3.0,1.83,4.5,11.44,15.61,18.89,17.0,13.83,11.94,2.33,-5.83
Delaware,1920,-6.94,-4.83,-0.44,4.56,7.72,14.94,17.33,18.83,14.39,9.0,2.5,-0.83
Delaware,1921,-3.0,-2.06,5.44,7.72,10.0,15.17,20.11,16.11,16.5,6.5,3.5,-3.28
Delaware,1922,-5.61,-2.39,1.5,5.5,11.17,17.61,18.67,17.28,14.28,8.39,2.44,-2.28
Delaware,1923,-2.89,-5.78,-0.28,4.17,8.94,16.89,17.28,17.28,14.78,6.67,1.56,0.94
Delaware,1924,-4.72,-4.17,-0.33,3.44,9.5,15.06,17.28,17.17,12.44,5.89,1.61,-3.28
Delaware,1925,-4.83,-0.56,0.83,5.33,7.28,17.72,18.17,15.5,15.89,5.67,0.89,-2.33
Delaware,1926,-4.78,-3.78,-2.72,3.06,8.72,13.44,18.11,18.83,14.33,7.17,0.22,-4.67
Delaware,1927,-4.61,-1.0,1.0,3.22,10.06,12.89,17.78,15.17,12.83,8.28,4.22,-1.83
Delaware,1928,-4.94,-3.72,-0.39,3.28,9.17,15.5,18.5,19.17,12.61,7.56,2.94,-3.11
Delaware,1929,-4.44,-4.67,3.17,6.39,10.33,15.17,17.67,15.78,13.94,6.0,3.56,-2.22
Delaware,1930,-3.0,-2.39,-0.5,3.17,10.78,16.11,18.5,16.22,16.11,5.5,2.22,-3.33
Delaware,1931,-3.61,-3.22,-0.11,4.11,10.33,15.22,19.72,18.17,16.33,8.5,5.0,0.61
Delaware,1932,2.28,-1.5,-1.61,3.22,10.06,15.44,18.0,16.83,13.39,8.28,0.94,-2.06
Delaware,1933,-0.39,-3.0,-0.33,5.11,12.28,15.61,17.5,18.44,16.0,6.22,0.33,-3.06
Delaware,1934,-2.56,-11.22,-2.22,4.06,11.17,17.67,19.5,16.83,15.5,5.89,2.89,-3.44
Delaware,1935,-5.22,-4.78,2.06,4.5,8.67,15.39,19.33,17.89,12.56,6.39,5.06,-5.22
Delaware,1936,-6.5,-8.44,3.0,3.72,10.28,15.44,18.11,18.28,14.78,8.39,0.78,-1.0
Delaware,1937,1.72,-3.06,-1.44,5.11,10.22,16.33,18.39,19.17,11.44,6.28,1.39,-3.33
Delaware,1938,-3.72,-1.78,1.56,5.94,10.22,15.28,19.17,18.56,13.56,7.06,2.33,-2.22
Delaware,1939,-3.61,-1.11,0.33,4.67,10.94,16.56,18.0,19.28,14.06,7.78,0.22,-2.11
Delaware,1940,-10.83,-4.17,-1.83,2.61,10.33,15.78,17.61,17.28,11.67,5.33,2.67,-0.67
Delaware,1941,-3.89,-5.11,-3.0,5.94,10.11,15.17,18.83,16.28,14.0,9.94,1.94,-1.0
Delaware,1942,-5.56,-4.89,1.22,5.33,12.56,16.61,19.06,17.78,14.39,8.67,2.5,-4.33
Delaware,1943,-3.56,-3.5,-0.33,2.28,11.61,18.67,18.33,17.33,12.33,6.56,0.67,-4.56
Delaware,1944,-3.44,-3.11,-0.78,4.22,12.72,16.06,18.11,17.11,14.94,6.61,2.22,-4.22
Delaware,1945,-6.11,-3.5,4.17,6.72,9.72,16.17,18.72,16.28,16.17,6.44,3.5,-4.89
Delaware,1946,-3.28,-3.11,3.5,4.33,11.17,14.33,17.0,15.72,13.5,8.72,3.67,-2.17
Delaware,1947,-0.67,-6.5,-2.67,5.22,10.61,14.56,17.78,18.83,14.67,10.11,0.83,-4.22
Delaware,1948,-7.39,-4.56,1.39,5.17,11.06,15.72,18.44,17.5,12.44,6.78,4.67,-1.67
Delaware,1949,0.11,-0.56,0.94,4.94,10.78,16.5,20.61,18.44,12.44,10.67,1.5,-1.67
Delaware,1950,1.67,-2.61,-1.67,3.17,10.06,14.56,17.83,16.44,13.11,8.61,1.89,-4.11
Delaware,1951,-2.78,-3.39,0.39,4.56,9.83,15.56,18.5,17.33,13.0,9.33,0.06,-1.61
Delaware,1952,-1.72,-1.78,-0.22,6.78,10.0,16.78,19.56,18.06,13.0,4.61,2.17,-1.78
Delaware,1953,-0.61,-1.56,1.44,5.78,12.94,15.78,18.17,17.06,13.22,7.28,1.0,-1.11
Delaware,1954,-4.33,-1.17,0.17,6.78,9.83,15.39,17.56,17.06,14.61,9.56,1.33,-2.72
Delaware,1955,-4.5,-4.17,1.22,6.72,11.33,14.0,20.89,20.22,14.28,7.89,0.5,-5.56
Delaware,1956,-4.33,-1.5,-0.83,3.83,8.83,15.56,18.33,17.28,13.0,9.06,2.39,1.39
Delaware,1957,-5.72,-1.17,0.83,6.56,11.11,17.5,17.28,16.17,15.67,6.0,3.44,-0.67
Delaware,1958,-4.89,-6.28,-0.33,6.06,10.56,14.11,20.06,17.72,12.22,7.89,2.67,-7.22
Delaware,1959,-5.56,-4.17,-0.56,6.39,12.5,15.89,19.11,19.44,15.0,10.22,1.83,-1.0
Delaware,1960,-2.22,-2.33,-4.94,6.78,10.06,15.72,17.28,19.11,14.72,7.17,1.89,-7.22
Delaware,1961,-8.06,-2.56,1.44,3.89,9.33,15.28,19.0,18.0,16.78,7.28,3.5,-3.17
Delaware,1962,-4.72,-4.17,-0.61,5.72,11.33,16.11,16.67,16.61,12.0,7.72,0.78,-4.72
Delaware,1963,-6.0,-7.56,1.5,4.94,9.22,15.06,17.78,16.06,11.5,7.22,3.83,-5.56
Delaware,1964,-4.28,-4.17,0.67,4.28,10.72,15.0,18.56,16.06,13.06,5.22,2.22,-0.83
Delaware,1965,-5.83,-4.22,-1.11,3.78,11.83,14.78,17.72,17.17,15.0,5.89,1.94,-2.0
Delaware,1966,-5.39,-3.94,0.39,3.44,9.56,15.33,18.11,17.61,13.17,6.0,2.28,-2.56
Delaware,1967,-1.94,-6.06,-0.89,4.39,7.44,14.56,18.44,17.61,11.56,6.0,-0.56,-2.0
Delaware,1968,-6.67,-6.5,1.0,4.78,9.33,15.67,18.56,18.17,12.78,8.94,3.89,-3.56
Delaware,1969,-4.89,-3.0,-1.44,6.0,10.72,16.89,19.06,17.44,13.22,6.44,1.22,-3.5
Delaware,1970,-8.28,-4.22,-1.11,4.83,11.06,15.72,18.56,17.83,14.89,9.61,3.44,-2.11
Delaware,1971,-6.33,-2.89,-0.56,3.06,9.72,16.56,17.56,16.83,15.89,12.33,1.83,1.0
Delaware,1972,-2.39,-4.17,0.17,3.61,10.78,14.61,18.94,16.89,14.22,5.78,1.89,1.17
Delaware,1973,-3.33,-4.33,3.44,6.11,10.22,18.11,18.61,18.89,14.72,7.89,2.89,-1.22
Delaware,1974,-1.11,-4.5,1.28,6.11,10.5,14.61,17.39,18.11,13.67,4.67,2.11,-0.94
Delaware,1975,-1.89,-1.78,0.11,3.06,12.06,16.39,18.22,18.44,13.44,9.72,4.17,-1.94
Delaware,1976,-5.72,-0.56,1.83,5.56,10.06,16.78,17.67,16.67,12.67,6.17,-1.56,-5.33
Delaware,1977,-10.17,-4.0,3.44,6.11,11.06,14.33,18.67,18.67,15.72,7.17,5.0,-2.83
Delaware,1978,-5.5,-9.33,-0.94,4.78,10.17,15.33,17.61,19.89,13.0,5.94,3.83,-1.89
Delaware,1979,-4.11,-9.22,1.56,5.17,12.17,13.67,18.28,18.22,14.72,7.06,4.56,-1.0
Delaware,1980,-3.5,-5.89,-0.33,6.56,11.72,14.22,19.06,19.17,15.39,6.89,1.17,-3.78
Delaware,1981,-7.33,-2.0,-0.61,6.94,10.06,16.94,18.78,16.39,13.22,5.67,2.22,-2.72
Delaware,1982,-8.06,-2.56,0.17,3.44,11.28,15.17,18.67,15.89,12.94,7.33,3.61,1.39
Delaware,1983,-2.89,-3.28,2.61,5.0,10.22,15.67,18.33,18.22,13.83,8.89,2.94,-3.11
Delaware,1984,-6.5,-0.17,-1.56,5.0,10.72,16.44,18.22,18.39,12.0,11.44,1.22,1.22
Delaware,1985,-6.61,-2.72,1.72,6.22,12.0,15.28,18.44,17.83,13.94,9.67,7.11,-4.0
Delaware,1986,-4.56,-3.22,0.61,5.22,11.72,15.89,19.56,17.06,13.94,8.94,2.22,-1.06
Delaware,1987,-4.33,-5.06,1.0,5.33,11.22,17.11,19.89,17.89,15.11,4.44,3.28,-0.61
Delaware,1988,-6.78,-2.94,0.72,4.78,10.78,15.11,19.72,19.94,12.89,4.39,2.56,-2.94
Delaware,1989,-1.78,-2.72,0.78,4.83,10.83,18.39,18.83,18.83,15.11,8.11,2.33,-8.22
Delaware,1990,0.06,-0.28,2.39,5.94,10.94,15.89,19.61,18.44,13.17,9.94,3.0,0.56
Delaware,1991,-2.89,-1.11,2.67,6.78,13.67,16.39,19.78,18.89,13.22,7.78,2.89,-0.56
Delaware,1992,-2.89,-2.06,0.39,4.78,9.06,14.33,19.11,16.56,14.61,5.78,3.56,-0.72
Delaware,1993,-0.89,-5.22,-0.39,5.17,11.5,16.0,20.28,18.44,14.72,7.11,2.0,-2.28
Delaware,1994,-6.89,-4.22,0.61,7.67,8.72,17.61,20.44,16.78,12.89,6.0,4.78,0.28
Delaware,1995,-0.67,-4.78,1.56,5.06,10.78,16.44,20.06,18.61,14.17,9.0,0.56,-3.83
Delaware,1996,-4.44,-3.39,-1.22,6.06,10.5,16.89,18.44,17.28,14.67,7.78,0.11,0.72
Delaware,1997,-3.67,-0.22,1.83,4.67,9.06,14.61,18.44,17.06,13.67,7.72,2.72,-1.0
Delaware,1998,0.61,0.72,2.5,6.72,12.56,16.44,18.56,18.11,15.61,8.17,2.0,0.22
Delaware,1999,-2.39,-1.89,-0.11,5.22,10.89,16.06,20.22,18.83,15.44,6.89,5.06,-0.33
Delaware,2000,-4.56,-1.72,3.11,5.89,12.22,17.22,17.61,17.89,13.5,7.56,1.33,-5.39
Delaware,2001,-4.06,-1.72,-0.17,5.72,11.28,17.56,16.94,19.39,13.11,7.33,3.94,1.61
Delaware,2002,-0.33,-1.33,2.17,7.67,10.56,16.67,19.28,19.5,15.33,9.67,2.67,-2.61
Delaware,2003,-5.61,-4.39,1.22,5.44,10.06,15.94,19.44,19.67,15.61,7.11,5.11,-1.72
Delaware,2004,-6.22,-2.89,2.56,6.89,15.11,16.33,19.44,18.33,15.5,8.22,3.89,-1.44
Delaware,2005,-3.44,-2.44,-0.33,5.89,8.56,17.28,20.33,20.22,15.67,9.94,3.94,-2.72
Delaware,2006,0.33,-2.5,0.94,6.83,10.72,17.06,20.39,19.39,13.89,7.72,5.61,0.83
Delaware,2007,-0.5,-5.83,0.89,4.89,11.17,16.94,18.67,19.11,14.78,12.06,2.61,-0.5
Delaware,2008,-2.33,-2.0,1.61,7.17,9.83,17.83,19.39,16.72,15.39,7.28,2.94,-0.61
Delaware,2009,-5.28,-2.11,0.61,6.67,12.17,16.67,18.0,19.94,14.56,8.11,5.72,-1.67
Delaware,2010,-3.61,-4.22,3.5,7.33,12.89,19.22,20.83,19.5,15.72,9.17,3.0,-4.33
Delaware,2011,-5.11,-2.33,1.22,8.11,13.22,17.39,20.89,18.56,17.0,8.44,4.61,0.61
Delaware,2012,-1.56,-0.39,5.44,6.28,14.28,16.39,21.5,19.83,14.33,9.94,1.11,2.11
Delaware,2013,-1.78,-2.28,-0.06,6.39,12.11,17.78,21.44,18.0,13.17,9.89,1.72,-0.33
Delaware,2014,-6.83,-3.89,-1.56,5.5,12.33,16.83,18.78,16.94,15.28,9.83,1.61,0.89
Delaware,2015,-4.44,-8.61,-1.33,6.17,13.78,18.17,19.89,18.06,16.78,7.83,5.17,5.67
Delaware,2016,-3.89,-1.33,4.0,5.39,11.44,16.78,21.17,20.28,17.33,10.06,3.33,-0.94
Delaware,2017,0.0,0.94,0.94,9.56,12.0,17.33,20.72,18.33,15.94,11.33,2.94,-2.5
Delaware,2018,-4.89,0.94,0.0,4.89,14.5,17.39,19.78,20.78,19.11,10.56,3.0,0.61
Delaware,2019,-3.06,-1.22,0.89,8.94,14.0,17.78,20.78,19.39,16.0,11.17,0.72,-0.67
Delaware,2020,-0.39,0.33,4.28,5.33,10.5,17.33,21.5,20.28,15.33,10.11,4.72,-0.67
Delaware,2021,-1.94,-1.94,2.72,6.39,10.78,17.67,20.06,20.0,15.56,12.11,1.28,1.39
Delaware,2022,-5.22,-2.11,2.56,6.11,13.22,16.44,20.89,20.0,15.06,7.89,4.0,-2.11
Delaware,2023,1.56,0.33,1.78,8.5,10.33,15.44,20.83,19.22,16.0,9.28,,
Florida,1895,8.06,4.06,11.11,13.78,18.11,20.56,22.0,22.28,21.33,15.67,12.0,6.61
Florida,1896,6.5,7.67,10.33,14.28,18.28,21.67,22.33,22.61,21.06,16.17,15.11,7.72
Florida,1897,5.83,11.67,15.0,14.33,16.28,21.67,22.28,22.06,20.11,16.89,12.83,8.94
Florida,1898,8.67,6.67,13.0,12.61,17.44,20.61,21.94,22.33,22.06,16.5,12.67,8.17
Florida,1899,9.33,8.17,12.06,13.61,19.06,20.61,21.94,22.44,20.39,17.89,11.89,8.17
Florida,1900,6.72,8.0,11.33,14.11,18.22,21.22,22.11,21.83,21.56,19.17,11.17,8.78
Florida,1901,6.89,6.39,9.56,10.89,16.56,20.72,22.33,21.67,21.0,16.17,7.61,6.78
Florida,1902,5.28,5.61,11.89,12.5,18.56,21.0,21.67,21.89,20.94,17.89,14.44,9.0
Florida,1903,8.11,10.83,15.06,12.17,16.89,19.78,21.44,22.33,19.78,15.0,10.61,3.83
Florida,1904,6.22,9.33,12.5,12.89,16.44,19.67,20.5,21.0,20.67,17.06,10.17,7.56
Florida,1905,4.39,8.28,12.78,14.61,19.44,20.72,22.06,22.33,21.78,17.67,12.11,8.78
Florida,1906,8.67,8.44,10.22,13.72,17.72,21.17,22.0,22.28,21.78,16.0,12.56,8.17
Florida,1907,10.22,8.22,13.89,12.5,17.78,19.5,21.83,21.61,21.22,15.56,11.89,8.44
Florida,1908,7.22,6.78,13.11,17.17,17.28,20.11,21.5,21.67,20.67,15.06,11.78,10.22
Florida,1909,10.44,7.72,11.56,14.94,17.33,21.11,21.94,22.44,20.5,15.44,11.89,5.89
Florida,1910,6.0,7.39,10.44,11.56,16.78,19.83,21.06,21.61,20.44,17.06,8.78,4.28
Florida,1911,9.17,9.67,11.44,15.61,16.94,20.67,20.94,21.5,21.39,18.89,12.83,10.78
Florida,1912,7.67,5.56,12.56,16.33,19.17,20.78,22.06,21.78,21.78,18.39,10.28,10.94
Florida,1913,12.39,9.89,14.06,12.83,16.33,19.28,21.56,21.44,19.83,13.83,11.72,9.44
Florida,1914,7.28,8.33,7.83,14.56,17.44,21.17,21.72,21.67,19.83,16.67,11.11,9.28
Florida,1915,8.0,8.56,6.39,12.11,19.06,20.61,22.06,22.33,21.33,18.44,12.44,5.89
Florida,1916,11.72,7.61,8.11,12.11,17.78,20.0,21.78,21.5,20.0,17.06,11.5,8.78
Florida,1917,10.44,7.67,12.28,13.28,15.33,19.67,21.56,21.61,20.33,15.06,8.28,5.06
Florida,1918,3.89,11.44,13.56,13.61,17.11,20.67,20.72,21.33,19.28,19.39,11.22,9.61
Florida,1919,7.33,9.17,12.72,12.78,17.56,20.67,21.72,22.0,20.78,20.22,14.06,8.5
Florida,1920,8.83,7.22,9.78,15.11,17.33,19.94,21.56,21.5,20.94,15.22,11.22,7.72
Florida,1921,8.67,9.11,14.0,14.0,16.11,20.22,21.5,21.5,21.17,16.39,13.33,10.22
Florida,1922,8.06,11.33,12.28,15.39,18.17,20.61,21.33,21.28,20.44,18.28,13.39,11.44
Florida,1923,8.89,9.61,12.56,15.06,17.06,20.89,21.56,21.72,20.83,15.78,9.0,11.22
Florida,1924,8.44,6.83,8.83,14.5,16.72,21.11,21.72,22.06,20.5,16.44,11.22,10.44
Florida,1925,11.33,9.39,10.89,13.61,16.67,20.83,21.78,21.72,22.06,17.33,11.44,7.94
Florida,1926,7.56,8.06,9.0,13.22,16.44,20.17,21.5,22.17,21.94,16.44,10.22,10.5
Florida,1927,7.22,12.11,11.28,15.11,17.67,21.33,21.67,21.72,20.22,16.33,12.78,8.0
Florida,1928,5.72,9.44,12.0,13.11,15.67,20.0,21.72,22.06,21.0,17.89,10.72,7.94
Florida,1929,9.67,10.39,13.44,15.61,18.22,20.17,20.94,21.78,21.22,15.83,14.11,7.28
Florida,1930,9.5,9.94,10.11,14.28,18.11,20.11,22.0,21.0,21.67,15.22,11.33,6.44
Florida,1931,6.22,7.5,7.83,12.83,16.44,19.78,22.28,21.56,21.17,17.28,12.83,14.44
Florida,1932,11.56,13.11,8.94,13.28,17.17,21.11,22.39,22.17,21.17,16.61,10.5,11.11
Florida,1933,10.06,10.72,10.5,14.67,19.5,19.56,21.83,22.0,21.67,17.61,9.67,9.72
Florida,1934,8.78,6.61,10.61,13.89,18.28,21.22,21.67,21.67,20.5,17.22,11.67,7.67
Florida,1935,7.89,7.5,12.78,14.33,18.28,20.11,21.67,22.0,20.89,17.56,11.94,3.94
Florida,1936,8.17,7.83,11.56,13.94,17.56,20.28,21.89,21.83,21.06,18.39,11.0,10.33
Florida,1937,14.89,9.0,9.83,13.67,17.44,20.72,21.56,21.72,20.5,15.89,10.44,7.28
Florida,1938,7.94,10.44,13.22,13.89,17.78,19.94,21.11,21.67,20.0,14.83,13.06,7.0
Florida,1939,8.39,11.94,12.28,14.39,17.17,21.0,21.61,21.33,21.11,17.44,10.11,7.11
Florida,1940,2.44,6.61,10.11,12.89,14.94,20.89,21.72,22.06,19.72,14.33,11.17,11.39
Florida,1941,7.11,5.94,8.5,14.56,15.78,20.67,22.0,22.56,21.5,19.5,12.33,10.89
Florida,1942,6.0,5.94,10.17,12.89,16.78,21.06,22.06,21.61,20.61,15.33,11.67,9.56
Florida,1943,8.61,6.0,10.78,13.0,18.22,20.83,21.67,21.83,20.28,14.0,9.67,7.44
Florida,1944,6.5,10.83,12.83,15.17,16.89,21.06,21.39,21.94,21.56,14.89,10.44,6.06
Florida,1945,7.11,10.5,13.78,16.22,16.0,20.94,21.83,22.11,21.78,16.78,11.0,7.0
Florida,1946,9.17,9.22,12.5,14.22,18.61,20.39,21.72,21.72,20.83,17.17,15.83,10.5
Florida,1947,12.67,4.89,9.0,17.06,18.0,20.78,21.0,21.83,21.06,18.39,13.72,10.28
Florida,1948,6.56,11.0,14.67,16.33,17.78,20.61,21.67,21.72,20.89,15.67,15.56,12.22
Florida,1949,11.06,13.39,10.61,15.06,17.39,20.56,22.0,22.0,21.22,19.22,9.28,10.89
Florida,1950,13.22,10.22,10.94,11.11,18.11,21.06,21.11,21.33,20.56,18.06,8.83,6.11
Florida,1951,7.22,7.33,11.44,13.5,16.61,20.33,21.67,22.56,21.5,17.94,10.22,11.22
Florida,1952,9.67,9.33,12.44,12.56,17.56,21.61,22.0,21.89,21.0,16.17,11.11,7.0
Florida,1953,8.5,10.28,13.17,14.06,18.94,21.39,22.0,22.0,21.11,16.0,11.94,10.22
Florida,1954,8.94,9.0,10.17,16.56,16.78,20.89,22.0,22.39,21.5,15.61,10.0,5.89
Florida,1955,6.78,9.22,11.94,15.0,17.67,19.22,21.44,22.17,21.61,15.5,10.5,8.83
Florida,1956,4.67,11.61,10.11,13.11,18.44,19.83,21.33,21.61,19.61,17.22,9.67,10.22
Florida,1957,10.33,12.44,11.0,15.72,18.72,21.28,22.11,21.83,21.44,15.39,13.67,7.33
Florida,1958,4.94,3.78,11.22,14.94,17.89,21.44,22.22,22.0,21.28,15.72,14.22,8.5
Florida,1959,7.0,13.11,11.17,14.78,18.78,21.11,21.78,22.0,21.22,19.67,12.5,8.28
Florida,1960,7.61,7.83,8.33,14.83,16.28,20.11,22.28,22.0,21.5,17.78,13.11,5.61
Florida,1961,6.0,10.33,12.83,12.17,17.06,19.89,21.56,21.72,20.56,15.11,12.67,9.17
Florida,1962,7.72,11.22,10.11,12.89,17.67,20.72,22.39,21.94,20.83,16.33,9.78,6.17
Florida,1963,6.94,6.5,12.61,14.5,17.72,20.94,21.72,21.94,20.78,15.5,11.0,4.83
Florida,1964,7.61,6.78,12.28,15.39,17.44,20.72,21.78,22.11,20.89,15.39,13.5,10.94
Florida,1965,7.72,9.83,12.11,15.61,16.61,19.94,21.22,21.72,21.44,16.28,13.0,8.28
Florida,1966,7.11,8.56,10.28,13.56,18.44,19.83,22.17,21.72,20.67,17.28,10.67,7.39
Florida,1967,9.22,7.72,12.39,15.06,17.0,20.33,21.22,21.28,19.33,14.89,10.67,11.17
Florida,1968,7.28,4.61,8.06,15.0,17.5,20.83,21.61,21.83,20.22,16.17,9.33,6.22
Florida,1969,7.72,6.56,8.33,15.17,17.78,21.33,22.44,21.56,20.83,18.72,10.0,6.44
Florida,1970,5.5,6.33,11.89,16.17,17.17,20.28,21.67,22.33,21.44,17.72,8.22,8.39
Florida,1971,7.5,8.56,8.67,12.5,16.44,20.17,21.39,21.78,21.0,18.17,12.0,13.72
Florida,1972,12.06,8.67,11.28,14.56,17.67,20.5,21.22,21.67,20.5,16.72,13.0,10.78
Florida,1973,8.89,6.5,13.89,13.61,17.17,20.89,22.0,21.61,21.78,16.89,13.72,7.44
Florida,1974,14.61,7.83,12.94,13.5,18.0,19.94,21.17,21.72,21.5,14.56,11.11,8.5
Florida,1975,10.5,11.72,11.5,14.33,18.89,20.89,21.56,21.78,20.67,17.83,12.28,7.44
Florida,1976,4.94,8.78,13.33,13.44,17.67,20.0,21.61,21.56,20.28,14.22,9.61,7.61
Florida,1977,3.22,5.89,13.72,13.78,16.83,21.0,21.72,22.28,21.78,14.28,12.78,7.94
Florida,1978,5.22,4.94,10.17,13.78,18.28,21.39,22.22,21.94,20.89,16.33,14.22,10.61
Florida,1979,6.11,7.11,10.22,15.67,17.78,20.28,22.39,21.78,22.0,16.0,12.83,9.06
Florida,1980,8.39,6.06,12.56,14.11,18.17,20.61,22.56,22.33,21.39,16.0,11.94,6.56
Florida,1981,1.67,8.17,9.28,15.11,16.28,21.78,22.22,22.17,19.72,16.44,10.06,7.17
Florida,1982,7.0,11.94,13.39,15.5,17.0,21.61,22.11,22.11,20.44,16.67,14.44,11.94
Florida,1983,6.83,8.67,10.33,12.44,17.17,20.72,22.17,22.5,20.28,17.72,11.39,9.0
Florida,1984,7.11,8.72,10.61,13.72,17.67,19.83,21.39,21.72,20.11,17.56,11.0,11.56
Florida,1985,4.22,8.83,12.5,14.17,17.78,21.5,21.72,22.39,20.67,19.78,16.33,6.89
Florida,1986,7.11,10.5,10.78,11.78,17.22,21.28,22.22,22.11,21.5,17.72,17.5,12.22
Florida,1987,7.17,9.67,12.28,11.06,18.28,21.56,22.33,22.83,21.06,13.61,13.78,9.94
Florida,1988,7.11,7.11,10.83,14.06,16.0,20.39,21.89,22.39,22.11,14.78,13.94,8.28
Florida,1989,11.28,9.72,13.44,13.94,17.39,21.06,22.22,22.11,21.44,16.67,12.28,4.83
Florida,1990,10.33,12.94,12.78,13.83,18.83,21.11,22.17,22.11,20.78,17.67,12.33,10.94
Florida,1991,11.44,10.28,12.89,17.28,20.5,21.11,22.5,22.44,21.0,16.89,10.61,10.67
Florida,1992,7.39,10.61,11.33,13.61,15.72,21.44,22.56,21.89,21.44,15.83,14.44,9.94
Florida,1993,12.5,8.33,10.78,11.89,17.0,20.94,22.33,22.17,21.17,17.33,12.78,6.78
Florida,1994,7.83,11.83,12.33,16.06,17.94,21.72,21.78,21.72,20.72,18.0,15.5,11.39
Florida,1995,7.44,8.39,13.33,15.11,19.61,20.94,22.44,23.22,21.56,18.94,10.61,8.0
Florida,1996,6.83,7.78,9.61,13.22,18.89,20.72,22.67,21.78,20.72,16.83,12.11,9.06
Florida,1997,8.83,11.67,15.22,13.83,17.78,20.72,22.33,22.11,21.0,16.39,11.72,9.56
Florida,1998,10.22,9.72,10.67,14.78,18.61,22.44,23.22,22.89,22.61,18.44,15.28,12.33
Florida,1999,9.22,9.78,9.39,15.78,17.06,21.22,22.56,23.06,20.78,17.61,12.44,8.67
Florida,2000,8.06,8.67,12.89,12.83,18.28,20.83,22.28,22.06,21.5,15.17,10.83,7.22
Florida,2001,4.28,12.0,11.78,14.17,16.94,21.06,22.44,22.28,20.44,16.28,13.83,12.0
Florida,2002,8.94,8.72,12.33,17.0,18.39,21.39,22.39,22.11,22.61,19.39,10.94,7.72
Florida,2003,4.06,9.67,15.61,14.39,19.89,21.94,22.44,22.61,21.11,17.56,14.39,6.56
Florida,2004,6.89,9.56,12.06,12.56,18.22,21.78,22.22,22.56,22.22,18.33,13.78,8.28
Florida,2005,9.56,9.89,11.17,12.33,17.5,22.11,23.72,23.56,22.0,17.89,13.72,7.78
Florida,2006,9.5,7.83,11.17,15.67,17.44,21.11,22.33,22.94,20.94,15.83,11.33,12.44
